상품명,가격,url
아이폰 13 128GB [자급제],"최저658,000원",https://cr.shopping.naver.com/adcr?x=nWTLeGlPxwnrVwLayLOa%2BP%2F%2F%2Fw%3D%3Ds%2FLv41Vd84PLqAq4ZnlKA8RSPxbMSK5A23XsEjZfvfoTxTAJR5s3V3RheLYZrm3hTQOnwf7vQAB0EsQUYfmeLdtof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBSWzUz3G5xfGQ8%2B3tBOZJEWvqR2unsG9Pw6XBns%2FftjLww62g77rYLXlSktjM68lxcSiFOYTf5tjHRsrdb1BxhePi0Saw6L6RKGlnVGdk9xU98g70bl4pkYZInkzhW5kzVEe64tiq9f8BYTcn0QNaP7ngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIEFXtbJAFXUFAyfZzxDOnIGovNxFWzA781dOsDXmXgY1sXg5lUvZD9zC7Fi9WJJOHiFcY7c%2F%2FrOW0IigSFcdXipw9%2FDMX2S1ZzF2txO07wpSHt5FeG%2FH7Xww%2F%2FMuALSol0CDsLpY1LAF%2BXojqDVE6UqWAxwKjSAkhiEGe7TycblcFfmSlSkbekIhew6k4mvUWfNaqsJVMz8WXjQ3bd8iS0hG31%2FjoG9kLCirHEEuCKDMSzxwVRNV%2FYRemZK5z1sCEsyBHRA9CGTlI3gX8VmsQB6EsTIeHTLH13JMt%2BQzoYWTNjqh%2FZemCCOboDhnweAmG&nvMid=53646882589&catId=50001519
Apple 아이폰 15 프로 256GB 자급제 화이트 티타늄 (정품),"1,429,990원",https://cr.shopping.naver.com/adcr?x=bD%2BZ0Vtds5RHYFNmKExGAv%2F%2F%2Fw%3D%3Ds4XDSqKZBYXOtYA9gqWts98jrl1wOLtRMMfo3Mdpsvb5yoYErd7Wx1dfdVO6hh7qVaoTLncvDRfweYt%2FuAu3V4kbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO4M1ZpBza6v0%2FFSJWzUN%2FaEGrtLV1P4DAWxwB01uTxiKi6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FVWD1P3F9Z0egtk9rAKniAqVvyGIOhuUHO1JOfCU1hQvK98KaIZa4VBE0V5wqYGSTsQjwmS0PezjFm7sl9mS5PaMHn7BDBNaqXNmoKbAeTMva42dsZkAW0k6UtihrcbVeXqkLemTqzUduHfbgG3epRnQpLhN0wo01ZZPjUuyKBhTyffKYYypr4DLDcf3ESmN3Ah7f3lehbXjgVfQ7iP7Sjt2Fs079C1MiAKPWddkmcKd%2FTsYMvTngdJFk%2FPetif7fg%2FtRs2MgkAFbAzurpTEm5YfHcg0LmTHObY6Jb0NtYCIu8t7YdBlc6qOtWVh%2Fo%2FSowrZm2VuSNvLTK%2F8g6tpaOkOEsHC78VBLnFZh%2FnDobeN&nvMid=87730417958&catId=50001519
해외아이폰 SE1 iPhone SE1 공기계 세컨폰 ref se 언락 항공 실버 16GB,"123,000원",https://cr.shopping.naver.com/adcr?x=3%2FgNe4AenLmG24kO7s%2BEo%2F%2F%2F%2Fw%3D%3DsqnayAlKu%2Bnp1P1fL6qDifTkZ3xeZU2hKFgBjLaxfX5VyoYErd7Wx1dfdVO6hh7qVAhH8c2Q11j4LItpw9r2tLEbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO7P3xGQin7VBNSrra29LoFI80zRBgoD%2F5RdkbL%2FiI830S6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FafS5Hlg0NPmzl391eh%2B2Ti0db9A1nQMb%2BoX548febYWAeuQKgRq6z4fGpaOnMSDdpUg48Mo3E312Vlbx%2FcxPy2MHn7BDBNaqXNmoKbAeTMvok7ZLlCMWKSufDk8umQttCEXDg4xuruO79ntnsh2Q1nPdPfpXR4DvfDpkfOPqo7gXd6BtgbFCtqdEOx2lqLZVZnREm84eXA2WwjvmWB9%2FpKBOLEbX1EKCj8wAmeXMM%2FAGa0rXfAbHydgxXjk5Vc2QjYhYCKekPCDvbTMF%2FwJQpcT%2B28s9SqsXv%2FZuzOqRxaNwmVPrhtIyTtPzbXvHyqn4TxH1cN57LjN8AsLbDu91vjke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=89660796323&catId=50000249
[대여] 아이폰14 프로 렌탈 무보증금 무서류 카메라 캠코더 휴대폰 스마트폰,"16,000원",https://cr.shopping.naver.com/adcr?x=ZqOMO8lU7YLBxISl38agXv%2F%2F%2Fw%3D%3Ds7i5tFDxev13AHZkOw0G10vxtkhznogtNf%2ByohqvQe45yoYErd7Wx1dfdVO6hh7qVz9%2BbxGmN3UyB0FGuBsHAAUbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO7oif7wCkTcpa5MY3cw%2FGWoNgsxuXlcYTgccShtSMOHblRHuuLYqvX%2FAWE3J9EDWj%2B54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyOpsxGoLrCWd8hVUjc0NKv4E53M2%2FcIYid%2F1TfiJgAgAH%2FU%2FRs2RONfDDKvEvB6NnxpctAIRUcBU1KH1CqyV1pPCgyt%2FXXfk08Hj1%2FizOSkECbhru4vNW7EOJESTeIOk6eRz3slMVM6IOUaec96skgX6rtV7X3uWn8YPbirwjbfa9L4Ff%2BWpcKqKApWdZx%2FGLoVGaBIv5DDEsOc1kauRiK42SnbDfqBahRgs6PJvLV%2Fa3Aj%2BVHP34zNmVqM9mewB3wUNovBuQhloTMfTMRB7l7JPrvDBiuv%2F%2BaGivreLpWRpUhsqQjypnWbxdFRA3in%2Bv1gceD4a082196nAR8jLF7T55wY1C7Y0GiKKNEMwZ5EYA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=84914932359&catId=50000249
해외아이폰7 32GB 신품급 감성카메라 배터리100%,"139,500원",https://cr.shopping.naver.com/adcr?x=qT5MRtcWirV69g16pc8VpP%2F%2F%2Fw%3D%3DsTOcXtp6pqDTPC3i5G4lkVp8hPuz3sFFaclRo2p8YR2MAjU5j3gjlMYsRq8%2BGHFpSxXfZhxTdfwZcZR1UO93uLB4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXOU4SRBuHom0%2FlAQG%2FFwunOa0O2TX7GIDZW3de8vjU8xS53NmXnm38D%2BzyrX3w%2FYOy%2FL1rDgCUvIivqo66UPgKedwIXqRpU1txXPSlJNgdbnDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqkkFgN950cXrLXHsFmFkRtWJMXQGKt%2BS%2Bpm6r82VHMpyXDWTeRReOiaoO3w1jY%2BQmuN74MJiJMNxAQ%2B%2BHg1gpv8smTJfL0utZZzOqSVhlVAjeqnMUKjpx7B1koX%2BEBeGLSj17H0eugYRhaMdHxu8oKMAZd627tai5t07HfZ%2BPHNuQdw5o3bcZ139laJNOoHt41FYwiIEzw6J6elqtx8OSTWVdsjXtRbLwjS%2FB6Nctn8dKYTOF5KsHq%2BigGAc1pAeZ3qpv5L9oB5Te7OZBjXnSmUuevkOX1CNtzu6Fn6SMSYAC%2BFwPdzW%2BK%2FVKdbE2W7pPc2OqH9l6YII5ugOGfB4CYY%3D&nvMid=89333330623&catId=50000249
[대여]아이폰16 프로 대여/렌탈 서울 가락시장역 방문수령 퀵발송 256GB,"19,000원",https://cr.shopping.naver.com/adcr?x=ypn80%2FOZIZy%2BkF7uMEjAZv%2F%2F%2Fw%3D%3DsKrgmpFWnj6FbaKxdOUagLHTzFwxF1n32eoGDYr%2BI9ChyoYErd7Wx1dfdVO6hh7qVPRvoQ8sOehX7xNJp8X%2BbBkbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO5QXaSz5n8evm7X99ndRe1UW7kb8zUQAVwFfOXQWu%2BJAS6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FQkAY%2BX9P%2BBuH%2FJJYB%2FHKl6kufcgilrMS%2BFyV8w8nJ%2F%2FG1fUqIZ7CTqeNBeEUiuIjXB0nzGBuEnvQC46dCrQ%2Bl3N81WjUpxJVJrN5mDsz4Bp0S76uB5XXHvNrAMx3uRxY%2F8Y5NdyMn347gmBoSfCa%2FgaaTGcFg3Bnso4%2B%2BCRf3%2BFdM6gMtNwiQYUaBueLguNtVZCb8go9y8YoaXFmEp93O7Jm1Czarfpg0hN9dE%2FWY9%2BO18rdD2KF3cUMbBBeUZvg561LCexKLlshCyWvpe%2BKenTn%2BIvcxawVxNuePP9ktetPk5%2Ftn7QvTj%2Fx8E3dlJZEePWu1Qk4SzgqO07yXfb0m5XQRkvPI95%2BU9U%2FDXLl%2BDyxyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=89200635457&catId=50001519
해외아이폰6 자급제 세컨폰 학생폰 공기계 카메라무음 실버 16GB,"82,000원",https://cr.shopping.naver.com/adcr?x=wAkvdBnvPGz%2BJeSfEp%2BQOf%2F%2F%2Fw%3D%3DsdS3pT43AwR0iHR92EBAHBI2RltWaeQJFPsx91NYi5s3xTAJR5s3V3RheLYZrm3hTzVHl4Dlu7iRkVgseUXpsBdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDTPkj0Q5YWL0fuee5xTQbEK%2FFztSrPO2%2FOOEs9R9F0ZNq7S6vPaFxzJFNEtrsJAet8%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSeg6PF9PA%2FuZf2ID8R%2BsKGYa%2BmOjSpn9E7jFCWm8qUqEqH%2FU%2FRs2RONfDDKvEvB6Nny%2FarlsBIsAutfX2WUpxToVIa%2FIDcyjh15RQN5IM5zaTGBRhBoczHkDyjn1IA5FcSnpjzJdSQfvfCtTQHIQkbiRSdyENjSRdBJgmjxdl%2BC8QYiekCvke4Szw5aa2vZGjNCLxZj1i3GcBsLi0S%2FOiN4svy3xNW6bBrhbIFUPZmoc7mP87X8rLL9L8VrfeZcsIeymEzheSrB6vooBgHNaQHmcsv8P8AWEajS7pbZpQ45dEJnw7tmc1dYx%2B%2FeDFETHHB3ApqCwmKMjvz6OktPhjKkvNjqh%2FZemCCOboDhnweAmG&nvMid=88957834934&catId=50000249
아이폰 13 미니 128GB [SKT],최저1원,https://cr.shopping.naver.com/adcr?x=X7rHekRJpkW5QaacFM835%2F%2F%2F%2Fw%3D%3DsMo%2FXacfwz16wwVJ%2FSa1zZOSASC2d8bQgDBVZ6I%2FURNrxTAJR5s3V3RheLYZrm3hT3gcYj5DLeNIrjtYokKlQnNof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBSWzUz3G5xfGQ8%2B3tBOZJEWvqR2unsG9Pw6XBns%2FftjIbDspzC9DyniBLAfbdoWzxfB%2FtI%2FgDqSOeaOWO4%2Bgs2OPi0Saw6L6RKGlnVGdk9xU98g70bl4pkYZInkzhW5kzVEe64tiq9f8BYTcn0QNaP7ngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIABmHgGWIOKygHr41NE1fPGovNxFWzA781dOsDXmXgY0XLJU8eNHgQ5N32td%2BdxkrlVAB5KIKe51ESk0cymsFVJw9%2FDMX2S1ZzF2txO07wpSHt5FeG%2FH7Xww%2F%2FMuALSolR9Oa7zQ8%2Bz8wE%2BGcjPLmq%2BOw5X%2FEtkDi6Xe2dyAuQ74fcGopviWTtzoMaFIpsYkaQ46P3s%2BblYwUnWofOo1v9mJxyHBE3CYnzhPLG%2BOCDMW%2Favr8lc0iD6%2BQcEyEPjySAuOPVOUOkWNk4Ck7p2BJf%2BR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=29030427586&catId=50000246
애플 아이폰 16e 512GB 미개봉 새제품,"880,000원",https://cr.shopping.naver.com/adcr?x=3%2Fl8EI%2BxaWq2424XZnma%2FP%2F%2F%2Fw%3D%3DsT%2BRnDzbnVQyvE5dYFQPAYsPOPtz0OC82PyXotx2mhSoAjU5j3gjlMYsRq8%2BGHFpS8%2Fv%2BPFYkZ%2BPcK58XKtSV7R4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtXOU4SRBuHom0%2FlAQG%2FFwunOa0O2TX7GIDZW3de8vjU8y5u%2BLaMbRR7j4zS2m81Tn%2Fq91aC9JaA4Mbwz%2Fvb2RpA%2BdwIXqRpU1txXPSlJNgdbnDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqsENRuNwy6XOskXnW3kosMkJA3q4%2FB5%2BrAPyI9ky3O5Y2HvQrG1q57G6KIPveES%2FyCDBfBlEWzaxWU4BHOmFD64rZrW9g8Cvbc9zTe5rEOzn1N%2BL%2B8ZmM0Nx8bo26nF%2FqKMM4akHKpLwjYcWIzIhDYLThD6OZg8FWVlyFXmLCR5RbOJEpyFE%2Ft7cEbAgiUS3%2Be35GR6pxsaCFl%2BE1IWwyIcM%2F7pESGMwYFp4MgERiOgY4YP6jJK4n0rTPosMMqFiNbrkfMMpTrdIxi4F2%2FE9kc04uxaTXSrBC5KgbhuGiQXNA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=89710099680&catId=50001519
해외아이폰se1세대 학생폰 iPhone 카메라 공기계 골드 세컨폰,"39,130원",https://cr.shopping.naver.com/adcr?x=sjfBPnzbYauNJyIbTrDLqf%2F%2F%2Fw%3D%3DsqF93%2B9OZt9YX%2Bo9jQ5vR5oepgqmILQHSlCuOX1ZMHArxTAJR5s3V3RheLYZrm3hTah8GeVJlrXbfL39rMtfYkdof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBSAsHKzlkTc2SuzBsh2DnEFkYIyVIFWQaynYqYW1oM%2BaZQbHuS1I9gfvNxOydPHQRS3XS1qaLsmc%2FSPtgy0JiHiwFweyc7TIVDYRPGCYoOeD3EK2z4lnYLrE%2F6KLdSbbxu7VnhTTtFUQTKXvJZtw%2F2K7S6vPaFxzJFNEtrsJAet8%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSenQYC9IB9Sc2zOtIHD%2BmBwBdrU9gBvTOY8XVxGgpGxxdCCSkvjFqgf4ZRDWyV4KXP03gcpiGjmiMUuYmGZg56MpW%2B9MTi6DnMgSXAqQ83li5%2BKu7RcBaVlLhTteYJ%2FKkHNJqGVwJXk78gwms7PgfHdL4lZxDXC%2FcOMvPo26bBF41Cb1o1CfT0W9YkK%2BcVAShcj2PAjbTslExZmio5JEZonWUkakqHmOvNAL6Bvc1ds13QyCsUASTihp%2FmscZm8FH0TWrStVEotJzsXN6BTqYwSmW5mkCjVHmFFrUUHOIpAhN6aBn3LckdCigpQAYoWBe64KoDr6us%2BRKRCOTdsWr9TI%3D&nvMid=54578691968&catId=50000249
해외아이폰6S 공기계 모두의애플 무음 6s 실버 16GB WIFI,"116,500원",https://cr.shopping.naver.com/adcr?x=qyoSG68V0kgRxQMBubSgl%2F%2F%2F%2Fw%3D%3DsfBsQID52%2F6dBgHR03w4KcBlbKTUHR18sAnqAT48%2BvkNyoYErd7Wx1dfdVO6hh7qVUavGzgXS9rZ%2Fz7wNg%2FtUDkbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO6S5jiU%2BspJf%2F4Nzjf0x1qwj%2BSkxlIpN1MqOwRjdCC6Hy6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FYRPmw%2Fc02F0pKJUtLVj1BcdTbCobf1UymdxGvvKTymbK98KaIZa4VBE0V5wqYGSTsSeMZxQrO6sVDvm9877hhaMHn7BDBNaqXNmoKbAeTMvzo7Ps3f2FISVTFfaKAIqp9OIoC%2BTovjetHrQQSd6%2BXOL49TFo8qxlrKKKpHg6%2FYwUWguwbajER87PUg1i%2BLmA12e%2BiiWQpU2i6IrG8WK0hATjgbzTFe44NqSC%2BAF4uNExaVVxvkbhs0keTCuPFps6HZ5T6yN1Orh1twgYC0h%2FkRNYeyufklGB%2BGoyi10OyYr50MkKdWtbw3Yt1zYDOpnxwN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=89350493598&catId=50001519
해외아이폰 Xs 무음 공기계 언락 인스타 세컨폰 실버 64GB 항공,"297,500원",https://cr.shopping.naver.com/adcr?x=1fAMFhvhMEGR5%2FDy58beBP%2F%2F%2Fw%3D%3DsTsQFqnE9bCSivvwV5131Us34fMgpTkLOjxOkmm%2BNTtRyoYErd7Wx1dfdVO6hh7qV18ZkEqBfj8Ji8G96026b4UbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F270tAD4KwX3DANuQngym7PfN%2FckC70JY637Ri%2B53HFF93HCqHuelNexWlFOhucoO6UMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO6SRMFr6GGPGUf6uNy%2F5n1bZxAP6IovY5AKsHOshc97Iy6wfoF3Iqbzs0C4INbjbMuAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FY1MzWggIP1kp1ncacUQRrd9g2HmkELbPSphBrWas6%2BQqo9xYeeSYvXSBSSy7%2Fi5u%2F%2BNh8uI8xfgw63U6zaxw97N81WjUpxJVJrN5mDsz4BpjqH7UshZjuaPoaH4G72WvwZyFIuf27fc6cLxqpg8dDALZlZxv26e%2Bx0FpGM4OXqOYRYMit5%2BweD9imh3A1ABk2kR8gfEcMnFIoKRmy2UVP5OHSXoeXoqKh%2B8ns6nPOVLbX66EP1NDVYPsa0W%2BB%2B9mtOf4i9zFrBXE2548%2F2S161gfG6k2vsPA803L6s%2FCwyPx2sgHGBZYylc3Al1oVKLhvHARcg%2BxyeT%2F9AvZsyGiW%2FHICEQpPL7Rm%2B2fyhjEhHR&nvMid=89722101331&catId=50000249
아이폰 사전예약 애플 아이폰17 프로 부산휴대폰성지 온라인 핸드폰 개통 휴대폰성지 시세표,100원,https://cr.shopping.naver.com/adcr?x=6Pa9Sxoaya%2BaMv1g%2BeCtPv%2F%2F%2Fw%3D%3DshGNL8TYB7Y9hNNGGonQsaJifBBBxd%2FQlx0%2FAQbz7lyYAjU5j3gjlMYsRq8%2BGHFpSAQcn7qgA%2Bpgk0EkIWrLCDh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn4WRl5oGidfnOBrsDevoxyIb%2FwIQMVPhp6u328if7E9JSgilZGUj8jb6EDllAlGtX8jJMngrkW8kEeBZB51kSw7ykTXX9PnlUmeDV2UAG4OC6fS4kFIcTbbRJUJ6lpr9RJT8J%2Femd8Y9CViADDovCvaGZmeEvbIPmuksGUgz8Fi%2FRWHQX6vHFW8xP5390xOIgEA2aVC64%2BowLebUw6LpY2vBF1Dy5Mga2uV5y4Yy%2Fm2MqxvemE0HsIU8wkgUjPf8QntCcQw4SjQ4XvKiLpZqgJOOpQ3mImrYAYiP5C1aqDA0aNvme8DqWtggRoQtevMQgpOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXTua2RsnJqtAIUPitQGZsa3EaPBckuyznAI8m9xrcrCNWGMkKJgDgkcL2l7%2BAVNd79Zwie1wM%2BJGYkopeEo70ysXl7PCYSq9cP300KINpRopH6LNYAUJ4q7TDSIGCFPyUMr%2FbB7Vm5yCajqexIUCmuqOvrKroJNB2F8HiXQSArrWvg%2BQXs4pIqHtjk2EJWFTWfzoGOZJYl%2BrSOkmGtVpmrfUo5iDltTcr8gOOrUlUwhkMncKpOe%2FL7TTLn4bTmHcjt1NAn7Y921dmUPjAPFaY7%2Fhnb8pfVZXvPHmKEVoqbTPQB2SBYaqkK8L3g1MAydQGt0fSDbPWacYjnpFef5GzFxr9%2Bwp06SfY6jR35NnK4xiIFssLkq8EHqqy3VTRjwDH5WhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=52686376442&catId=50001519
아이폰 14 256GB Apple 미개봉 새상품,"447,000원",https://cr.shopping.naver.com/adcr?x=p93C5waJFbnu1Ed9SHDYx%2F%2F%2F%2Fw%3D%3DswKCLrLtxDvXLgoX8P7dhb76CVRLQplSVXN47URRaW%2FbxTAJR5s3V3RheLYZrm3hTAma1Q5cjXqKd08o%2FP%2BzL1tof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWTB0Ex6yK4xEkKTdYstTxiSvalvhROusSl2KXx23R8SAgw3sMZxAmQ%2F%2FpCHr5GMhBBju2H9vlf%2B7%2FVgVUBSeHForiPkxPAXjk2LX8wmqtKDQ1t%2FkxfnWNLLaDIiQGpqvB8UZP7x%2BIAALZ2s5EK0xMWK7S6vPaFxzJFNEtrsJAet8%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSeudfyXajs1gUnBUztezpVUelLTfTPK2Cs6wpNeI1NSnj%2F0X8gFBBhr6rnnTk5Nq2rA2JSZvHLp9h4xIs%2FALWjwFIa%2FIDcyjh15RQN5IM5zaT2YhL59bsaNy%2FsGmKNF3z0bKTKVxXYognrfKYVcticUzcxay9fuDTcTZ6FC46rM85BInviFxDlIm5MLeVcP%2BqS3o1oFbLrRZpj5RDXRNZZqZrWNLxRrWHCJoudYzHCivGDD0BRu4QhvJ3Nkvg1P%2F1vJWhr6N6acij5oznkQYNS%2FZao%2F0GjGSYVVG82Tpi%2FP1DaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=88646679621&catId=50001519
